Lead_ID,City,Course_Interest,Lead_Source,Date
L23738,Delhi,AI/ML,LinkedIn,2025/04/26
L23739,Ahmedabad,AI ml,instagram,2025/05/30
L23740,Ahmedabad,Data Science,Campus Drive,2025/01/06
L23741,Bangalore,AI/ML,instagram,2025/02/01
L23742,,data science,,2025/05/25
L23743,Bangalore,Data Science,Instagram,2025/02/07
L23744,Pune,,Referral,2025/05/25
L23745,,Data Science,Email Campaign,2025/02/06
L23746,Kolkata,,Campus Drive,2025/05/31
L23747,,AI/ML,Email Campaign,2025/06/26
L23748,Bangalore,AI ml,Instagram,2025/06/26
L23749,Hyderabad,Data Analytics,Linkedin,2025/03/02
L23750,Bangalore,data science,Email Campaign,2025/03/18
L23751,Mumbai,AI ml,Campus Drive,2025/06/09
L23752,Chennai,Business Analytics,Referral,2025/05/07
L23753,Ahmedabad,AI/ML,Linkedin,2025/03/27
L23754,,data science,LinkedIn,07-01-2025
L23755,Chennai,data science,Campus Drive,2025/05/30
L23756,Hyderabad,Data Analytics,instagram,2025/03/26
L23757,Chennai,AI/ML,LinkedIn,2025/01/06
L23758,Hyderabad,AI/ML,Email Campaign,2025/05/22
L23759,Delhi,Data Science,,2025/05/24
L23760,Bangalore,,LinkedIn,2025/01/03
L23761,Pune,AI ml,Campus Drive,2025/05/17
L23762,Ahmedabad,,Referral,2025/02/16
L23763,Hyderabad,Data Science,Linkedin,2025/03/26
L23764,Chennai,Data Science,Referral,2025/04/04
L23765,Bangalore,AI/ML,Referral,2025/06/19
L23766,Hyderabad,,,2025/06/19
L23767,Bangalore,AI ml,Email Campaign,2025/01/23
L23768,,AI/ML,Referral,2025/01/03
L23769,Mumbai,AI ml,Website,2025/05/09
L23770,Bangalore,AI ml,Instagram,2025/03/08
L23771,,Data Analytics,Email Campaign,2025/03/12
L23772,Kolkata,Data Analytics,,2025/05/11
L23773,Ahmedabad,AI ml,Campus Drive,2025/06/26
L23774,,Data Science,Linkedin,2025/03/08
L23775,,,LinkedIn,2025/02/24
L23776,Ahmedabad,Data Analytics,LinkedIn,2025/05/12
L23777,Hyderabad,AI ml,Campus Drive,31-01-2025
L23778,Kolkata,,LinkedIn,2025/03/07
L23779,Kolkata,AI ml,Email Campaign,2025/04/11
L23780,Kolkata,,Linkedin,2025/03/05
L23781,Ahmedabad,Business Analytics,Website,2025/01/31
L23782,Chennai,Data Analytics,Website,2025/04/27
L23783,Delhi,Data Analytics,Campus Drive,07-03-2025
L23784,Pune,AI/ML,Referral,2025/06/08
L23785,Kolkata,AI ml,Website,2025/02/16
L23786,,AI/ML,Email Campaign,2025/01/22
L23787,Mumbai,AI ml,Referral,2025/04/04
L23788,Chennai,data science,Linkedin,2025/03/24
L23789,Pune,,Campus Drive,2025/02/15
L23790,Kolkata,AI ml,Email Campaign,30-03-2025
L23791,Pune,Data Science,,2025/04/29
L23792,Pune,AI/ML,Email Campaign,2025/02/15
L23793,,AI/ML,Referral,2025/01/01
L23794,Pune,data science,Linkedin,2025/04/06
L23795,,data science,Campus Drive,2025/06/02
L23796,Hyderabad,,Email Campaign,02-03-2025
L23797,Hyderabad,data science,instagram,2025/04/15
L23798,Pune,Data Analytics,Email Campaign,2025/03/22
L23799,,AI/ML,Linkedin,14-01-2025
L23800,Hyderabad,Data Science,LinkedIn,2025/02/14
L23801,,,Referral,2025/03/18
L23802,Hyderabad,Data Analytics,Website,2025/06/16
L23803,Mumbai,Business Analytics,Campus Drive,2025/03/07
L23804,Kolkata,Data Science,Linkedin,2025/02/01
L23805,Bangalore,data science,LinkedIn,2025/04/06
L23806,Bangalore,AI ml,,2025/02/27
L23807,,Data Analytics,instagram,2025/04/14
L23808,Pune,,Instagram,2025/02/25
L23809,Bangalore,AI ml,Website,2025/05/14
L23810,Bangalore,Business Analytics,Linkedin,2025/03/08
L23811,,data science,LinkedIn,2025/06/27
L23812,Chennai,data science,instagram,2025/04/28
L23813,,Data Science,Instagram,2025/02/07
L23814,Hyderabad,AI/ML,Website,2025/05/11
L23815,Bangalore,AI/ML,LinkedIn,2025/04/22
L23816,Hyderabad,Data Science,LinkedIn,2025/05/13
L23817,Bangalore,AI/ML,LinkedIn,2025/06/01
L23818,Hyderabad,,Campus Drive,2025/02/23
L23819,Chennai,Data Science,Email Campaign,2025/02/03
L23820,Ahmedabad,Data Science,Instagram,2025/02/08
L23821,Hyderabad,AI ml,instagram,2025/04/22
L23822,Hyderabad,data science,instagram,2025/03/29
L23823,,AI/ML,Instagram,2025/02/17
L23824,,data science,,2025/02/18
L23825,Delhi,Data Science,Linkedin,2025/02/03
L23826,,Business Analytics,LinkedIn,2025/04/10
L23827,Chennai,Data Science,instagram,2025/05/15
L23828,,AI/ML,LinkedIn,2025/01/18
L23829,Mumbai,AI/ML,Campus Drive,2025/03/11
L23830,,AI/ML,Referral,2025/04/24
L23831,Bangalore,AI/ML,Website,2025/02/03
L23832,Kolkata,AI ml,instagram,2025/02/20
L23833,Kolkata,,instagram,2025/04/15
L23834,,AI ml,Email Campaign,2025/04/03
L23835,Bangalore,AI/ML,instagram,2025/05/22
L23836,Bangalore,Business Analytics,Website,10-03-2025
L23837,,Data Science,instagram,2025/03/30
L23838,Kolkata,Data Analytics,instagram,2025/04/13
L23839,Chennai,Data Analytics,,2025/05/16
L23840,,,LinkedIn,2025/05/23
L23841,Mumbai,Data Analytics,Website,2025/03/24
L23842,Hyderabad,AI/ML,Campus Drive,11-01-2025
L23843,Pune,Data Analytics,Linkedin,2025/05/28
L23844,,AI ml,Instagram,2025/02/05
L23845,Chennai,Business Analytics,LinkedIn,2025/03/23
L23846,Kolkata,data science,LinkedIn,2025/05/22
L23847,Bangalore,AI/ML,LinkedIn,2025/02/07
L23848,,Data Analytics,LinkedIn,2025/03/30
L23849,,AI/ML,instagram,2025/01/01
L23850,,,Email Campaign,2025/04/14
L23851,Delhi,Business Analytics,instagram,06-03-2025
L23852,Delhi,Data Science,Email Campaign,2025/01/01
L23853,Delhi,data science,Instagram,2025/05/05
L23854,Mumbai,AI/ML,Email Campaign,2025/03/01
L23855,Bangalore,Business Analytics,Campus Drive,2025/01/25
L23856,Chennai,,,2025/04/01
L23857,,,Email Campaign,18-05-2025
L23858,Bangalore,Business Analytics,,19-02-2025
L23859,Mumbai,Data Analytics,Linkedin,2025/05/20
L23860,Chennai,Business Analytics,Referral,2025/04/02
L23861,Ahmedabad,AI ml,instagram,2025/02/01
L23862,Bangalore,Data Analytics,Linkedin,2025/02/02
L23863,Ahmedabad,Data Analytics,Referral,2025/01/26
L23864,Ahmedabad,Business Analytics,Linkedin,2025/02/11
L23865,Bangalore,,,2025/06/27
L23866,,Data Science,Referral,2025/03/02
L23867,,Data Science,Linkedin,2025/02/10
L23868,Delhi,Business Analytics,,2025/05/10
L23869,Bangalore,AI/ML,Instagram,2025/04/09
L23870,Kolkata,Business Analytics,instagram,2025/04/08
L23871,Kolkata,Data Science,instagram,2025/01/31
L23872,,data science,LinkedIn,2025/05/31
L23873,Bangalore,Business Analytics,LinkedIn,2025/04/25
L23874,Ahmedabad,data science,Linkedin,05-06-2025
L23875,Ahmedabad,data science,instagram,2025/05/27
L23876,Kolkata,AI ml,Website,
L23877,Delhi,data science,Campus Drive,2025/02/17
L23878,Bangalore,,Website,02-01-2025
L23879,,Data Science,Campus Drive,2025/05/19
L23880,Ahmedabad,Data Science,Referral,
L23881,Mumbai,Data Science,Instagram,
L23882,Chennai,,Email Campaign,2025/06/21
L23883,Mumbai,Data Science,Referral,2025/04/11
L23884,Mumbai,AI/ML,Referral,2025/05/08
L23885,,Data Science,,2025/02/28
L23886,Hyderabad,Business Analytics,Website,2025/04/30
L23887,Chennai,AI/ML,Website,2025/02/07
L23888,Chennai,Data Analytics,,2025/06/02
L23889,Ahmedabad,Data Science,Linkedin,2025/04/17
L23890,Mumbai,AI ml,,2025/01/21
L23891,Delhi,Data Analytics,Linkedin,2025/02/11
L23892,,Data Analytics,instagram,2025/06/13
L23893,Pune,,LinkedIn,2025/05/17
L23894,,Business Analytics,Referral,2025/05/20
L23895,Ahmedabad,data science,instagram,2025/01/10
L23896,Ahmedabad,Business Analytics,Referral,2025/05/13
L23897,,Data Analytics,Instagram,2025/02/02
L23898,Mumbai,,Email Campaign,2025/03/10
L23899,Mumbai,AI/ML,Email Campaign,2025/03/21
L23900,Hyderabad,AI ml,Email Campaign,2025/04/11
L23901,Pune,Data Science,Website,2025/01/29
L23902,,data science,Instagram,2025/05/26
L23903,Delhi,AI/ML,instagram,2025/05/14
L23904,Ahmedabad,Data Science,Email Campaign,2025/02/22
L23905,Chennai,Data Analytics,Referral,2025/06/09
L23906,Mumbai,,Website,2025/05/04
L23907,,AI ml,Email Campaign,2025/02/11
L23908,Mumbai,,,2025/02/16
L23909,,data science,Linkedin,2025/06/08
L23910,Chennai,data science,Linkedin,2025/01/11
L23911,Pune,Business Analytics,Linkedin,2025/06/03
L23912,Delhi,data science,Instagram,2025/06/04
L23913,Chennai,Business Analytics,instagram,2025/03/24
L23914,Chennai,AI/ML,Instagram,
L23915,,data science,instagram,2025/04/19
L23916,Hyderabad,Business Analytics,LinkedIn,2025/01/27
L23917,Ahmedabad,Data Science,Website,2025/03/03
L23918,Delhi,,LinkedIn,2025/05/28
L23919,,,Instagram,2025/05/11
L23920,Mumbai,Data Analytics,Referral,2025/05/24
L23921,Delhi,Data Analytics,Linkedin,2025/04/13
L23922,,data science,Email Campaign,13-02-2025
L23923,Chennai,data science,Campus Drive,2025/04/03
L23924,,AI/ML,Instagram,2025/01/30
L23925,Kolkata,AI ml,LinkedIn,17-06-2025
L23926,,Data Analytics,LinkedIn,2025/04/29
L23927,,Data Science,Website,2025/01/29
L23928,Delhi,AI ml,LinkedIn,2025/01/30
L23929,Delhi,Business Analytics,Campus Drive,2025/04/14
L23930,Delhi,Business Analytics,Campus Drive,20-04-2025
L23931,Chennai,AI/ML,Referral,2025/02/01
L23932,,Business Analytics,,2025/05/18
L23933,Delhi,,Website,2025/02/20
L23934,Kolkata,Business Analytics,Email Campaign,2025/05/16
L23935,Pune,Data Analytics,Campus Drive,2025/06/28
L23936,,,instagram,2025/02/05
L23937,Kolkata,Data Analytics,Campus Drive,2025/02/24
L23938,Hyderabad,AI ml,instagram,2025/06/12
L23939,,Data Analytics,Instagram,2025/02/05
L23940,,AI/ML,,2025/02/25
L23941,Kolkata,AI ml,Instagram,2025/02/05
L23942,,AI/ML,Referral,2025/03/30
L23943,,,Linkedin,2025/03/03
L23944,Mumbai,AI ml,Linkedin,2025/04/19
L23945,,Business Analytics,Email Campaign,2025/03/28
L23946,Delhi,data science,Email Campaign,2025/06/02
L23947,Kolkata,data science,LinkedIn,05-03-2025
L23948,Chennai,Data Science,Campus Drive,2025/02/26
L23949,Pune,Business Analytics,Linkedin,2025/04/23
L23950,Chennai,,LinkedIn,2025/03/11
L23951,,Data Science,Email Campaign,2025/06/29
L23952,Hyderabad,Data Analytics,Website,2025/01/20
L23953,Kolkata,Data Analytics,instagram,2025/02/23
L23954,Chennai,Data Science,,2025/01/01
L23955,Hyderabad,Data Analytics,Linkedin,2025/03/31
L23956,Mumbai,Business Analytics,Linkedin,2025/05/18
L23957,Pune,AI/ML,,2025/05/31
L23958,,data science,LinkedIn,2025/06/28
L23959,Chennai,AI ml,Email Campaign,2025/04/23
L23960,Kolkata,Business Analytics,,2025/06/01
L23961,Pune,Data Analytics,LinkedIn,2025/01/13
L23962,,AI/ML,,2025/06/06
L23963,Delhi,Business Analytics,LinkedIn,2025/04/20
L23964,Mumbai,data science,,2025/04/01
L23965,Hyderabad,Data Analytics,Instagram,
L23966,Mumbai,Business Analytics,Email Campaign,
L23967,,Data Analytics,Email Campaign,2025/04/05
L23968,Kolkata,,LinkedIn,2025/02/12
L23969,Hyderabad,Data Science,instagram,2025/05/18
L23970,Ahmedabad,Data Analytics,Campus Drive,2025/06/08
L23971,Kolkata,data science,Campus Drive,2025/03/15
L23972,Chennai,Business Analytics,,2025/01/14
L23973,Mumbai,AI ml,LinkedIn,09-04-2025
L23974,,data science,,2025/04/19
L23975,Chennai,Data Analytics,,2025/06/11
L23976,Pune,Data Analytics,Email Campaign,2025/05/25
L23977,,data science,instagram,2025/05/29
L23978,Bangalore,Business Analytics,Campus Drive,2025/04/06
L23979,Ahmedabad,Business Analytics,Instagram,2025/02/27
L23980,Chennai,AI/ML,,2025/05/16
L23981,,AI ml,,2025/04/06
L23982,Hyderabad,data science,Instagram,2025/02/07
L23983,Kolkata,data science,Campus Drive,
L23984,Hyderabad,Data Analytics,instagram,2025/06/03
L23985,,,Website,2025/03/05
L23986,Kolkata,Data Science,Referral,2025/06/07
L23987,Pune,data science,Referral,09-01-2025
L23988,Hyderabad,Data Analytics,Linkedin,2025/05/01
L23989,Ahmedabad,Business Analytics,,2025/02/01
L23990,Kolkata,AI/ML,Instagram,2025/01/11
L23991,Hyderabad,Data Analytics,LinkedIn,2025/06/11
L23992,Ahmedabad,,Referral,2025/04/15
L23993,,Business Analytics,Instagram,2025/05/26
L23994,Pune,,Email Campaign,2025/05/27
L23995,Pune,,Email Campaign,2025/03/23
L23996,Kolkata,data science,Website,2025/02/06
L23997,Ahmedabad,Data Science,Campus Drive,2025/03/23
L23998,Mumbai,Data Science,Website,2025/01/12
L23999,Pune,data science,Referral,2025/01/04
L24000,,Data Analytics,,12-02-2025
L24001,Mumbai,Data Science,Website,
L24002,Hyderabad,Data Analytics,LinkedIn,2025/06/04
L24003,,Data Analytics,Email Campaign,2025/02/20
L24004,Pune,data science,Instagram,05-01-2025
L24005,,AI ml,,14-05-2025
L24006,Pune,Business Analytics,Website,2025/03/28
L24007,Bangalore,AI ml,Website,2025/04/16
L24008,,Business Analytics,Linkedin,2025/02/25
L24009,Delhi,AI/ML,Email Campaign,20-04-2025
L24010,Delhi,AI ml,Website,2025/03/09
L24011,Chennai,Data Science,Email Campaign,2025/04/06
L24012,Pune,data science,Email Campaign,13-02-2025
L24013,,AI/ML,Website,23-05-2025
L24014,Hyderabad,data science,Email Campaign,
L24015,Delhi,,Linkedin,2025/03/31
L24016,Chennai,Data Analytics,,2025/02/11
L24017,Mumbai,AI ml,Website,2025/05/19
L24018,,Data Analytics,LinkedIn,2025/03/14
L24019,Mumbai,Business Analytics,instagram,
L24020,,,Linkedin,2025/01/11
L24021,Ahmedabad,Data Analytics,,2025/06/04
L24022,Pune,Data Analytics,Instagram,2025/02/27
L24023,Delhi,,Instagram,08-05-2025
L24024,Delhi,,Instagram,2025/01/21
L24025,Mumbai,Data Analytics,Campus Drive,2025/01/21
L24026,Delhi,,Website,
L24027,Mumbai,Data Science,instagram,2025/03/13
L24028,Pune,,Email Campaign,2025/05/09
L24029,Mumbai,AI/ML,Website,12-04-2025
L24030,Bangalore,AI/ML,Website,2025/01/13
L24031,Hyderabad,Data Analytics,Referral,14-03-2025
L24032,Kolkata,Data Analytics,Campus Drive,2025/01/06
L24033,Chennai,Business Analytics,,2025/04/22
L24034,Ahmedabad,,Instagram,2025/01/17
L24035,Hyderabad,AI ml,Instagram,2025/03/14
L24036,Kolkata,AI/ML,Referral,2025/01/12
L24037,Pune,Business Analytics,Linkedin,2025/03/27
L24038,Ahmedabad,Data Analytics,Campus Drive,2025/06/29
L24039,Hyderabad,AI ml,,2025/05/02
L24040,Delhi,data science,instagram,2025/03/11
L24041,Pune,data science,Website,2025/04/18
L24042,Kolkata,Data Science,Email Campaign,2025/02/21
L24043,Chennai,,Email Campaign,2025/02/06
L24044,Delhi,Business Analytics,Referral,2025/04/27
L24045,Pune,Data Science,Linkedin,
L24046,Hyderabad,AI ml,Instagram,2025/01/03
L24047,Hyderabad,AI ml,Campus Drive,2025/01/08
L24048,Chennai,AI ml,instagram,2025/05/18
L24049,Bangalore,data science,Email Campaign,2025/02/16
L24050,Delhi,Data Analytics,instagram,2025/06/18
L24051,Delhi,AI/ML,Website,05-03-2025
L24052,Chennai,Business Analytics,Website,2025/02/11
L24053,Ahmedabad,Business Analytics,Instagram,2025/02/12
L24054,Mumbai,Data Analytics,instagram,
L24055,,Data Analytics,Campus Drive,2025/05/05
L24056,Chennai,AI/ML,,2025/05/17
L24057,Kolkata,AI/ML,Referral,2025/01/14
L24058,,AI/ML,Referral,2025/04/01
L24059,,Data Science,,2025/05/12
L24060,Ahmedabad,Data Science,Instagram,2025/01/02
L24061,Pune,Data Analytics,Email Campaign,2025/04/25
L24062,Bangalore,AI ml,Linkedin,2025/01/01
L24063,Delhi,AI ml,Instagram,
L24064,Pune,Business Analytics,,
L24065,Ahmedabad,Data Science,Linkedin,2025/03/16
L24066,Mumbai,Data Analytics,Email Campaign,2025/03/06
L24067,Pune,data science,,2025/06/23
L24068,Mumbai,data science,Website,2025/05/05
L24069,Pune,Data Science,Campus Drive,2025/05/15
L24070,Delhi,AI/ML,Website,2025/03/07
L24071,Ahmedabad,data science,Referral,2025/05/23
L24072,Pune,Data Analytics,Instagram,13-03-2025
L24073,Delhi,data science,Instagram,2025/04/26
L24074,Delhi,AI/ML,LinkedIn,
L24075,Bangalore,,Instagram,2025/05/01
L24076,,data science,Website,16-02-2025
L24077,Ahmedabad,Business Analytics,LinkedIn,2025/03/31
L24078,Chennai,AI/ML,instagram,2025/02/09
L24079,Kolkata,Business Analytics,Linkedin,2025/02/11
L24080,Chennai,Data Analytics,LinkedIn,2025/06/28
L24081,Ahmedabad,AI ml,Campus Drive,2025/02/04
L24082,,AI ml,Linkedin,2025/02/10
L24083,Pune,,Instagram,2025/03/26
L24084,Pune,Business Analytics,Linkedin,2025/05/04
L24085,Hyderabad,AI ml,Linkedin,
L24086,Chennai,data science,LinkedIn,2025/02/26
L24087,Delhi,Data Science,Website,2025/02/07
L24088,Mumbai,data science,,2025/04/06
L24089,,data science,Referral,2025/05/16
L24090,,Data Analytics,instagram,2025/03/04
L24091,Kolkata,,Referral,2025/03/28
L24092,Delhi,Data Science,LinkedIn,2025/05/12
L24093,Chennai,AI ml,LinkedIn,2025/06/25
L24094,,Data Science,Instagram,2025/02/21
L24095,,data science,Email Campaign,2025/02/07
L24096,Kolkata,,instagram,2025/03/28
L24097,Bangalore,AI/ML,Referral,2025/01/05
L24098,Ahmedabad,,Website,2025/04/30
L24099,Chennai,,,2025/03/11
L24100,Kolkata,AI ml,Linkedin,2025/04/23
L24101,Pune,AI ml,LinkedIn,2025/01/24
L24102,Hyderabad,,Website,2025/03/27
L24103,Bangalore,Business Analytics,instagram,2025/05/25
L24104,Pune,AI/ML,,2025/01/26
L24105,Mumbai,AI ml,LinkedIn,2025/01/03
L24106,Pune,AI ml,instagram,2025/01/02
L24107,Delhi,Data Analytics,Linkedin,2025/04/02
L24108,Delhi,Data Science,Email Campaign,2025/01/02
L24109,Delhi,data science,Email Campaign,2025/05/30
L24110,Hyderabad,Business Analytics,Linkedin,2025/03/12
L24111,Hyderabad,AI/ML,Website,2025/01/04
L24112,,,Linkedin,2025/02/07
L24113,Kolkata,data science,Instagram,2025/04/13
L24114,Chennai,AI ml,LinkedIn,2025/03/11
L24115,Delhi,data science,Email Campaign,2025/02/21
L24116,Ahmedabad,Business Analytics,LinkedIn,2025/01/31
L24117,Hyderabad,Business Analytics,LinkedIn,2025/06/03
L24118,,AI ml,Website,2025/02/05
L24119,,AI ml,Website,2025/06/03
L24120,Hyderabad,Data Science,Campus Drive,2025/06/05
L24121,Delhi,Data Analytics,,2025/05/13
L24122,Mumbai,AI/ML,,2025/04/25
L24123,Chennai,data science,LinkedIn,2025/03/15
L24124,Ahmedabad,data science,LinkedIn,2025/01/18
L24125,,AI/ML,Email Campaign,2025/01/15
L24126,,AI/ML,Referral,07-04-2025
L24127,,AI ml,Referral,2025/01/05
L24128,Mumbai,,instagram,2025/02/06
L24129,Mumbai,,,2025/04/14
L24130,Hyderabad,Business Analytics,Instagram,2025/03/27
L24131,,data science,Referral,2025/05/30
L24132,Bangalore,Data Analytics,Referral,2025/06/29
L24133,Hyderabad,Data Science,Referral,15-01-2025
L24134,Kolkata,data science,,2025/01/17
L24135,Kolkata,AI ml,Email Campaign,20-02-2025
L24136,Mumbai,Data Science,Linkedin,2025/02/14
L24137,Delhi,Data Analytics,Linkedin,2025/05/02
L24138,Chennai,AI/ML,Email Campaign,2025/06/05
L24139,Ahmedabad,Data Analytics,Email Campaign,2025/05/29
L24140,Chennai,Data Science,Linkedin,2025/06/19
L24141,,,Instagram,2025/03/23
L24142,Delhi,Data Analytics,,25-05-2025
L24143,Mumbai,Business Analytics,,2025/05/15
L24144,,,Linkedin,2025/03/30
L24145,Delhi,Business Analytics,Campus Drive,11-04-2025
L24146,Hyderabad,Business Analytics,Instagram,2025/02/09
L24147,Hyderabad,AI ml,LinkedIn,2025/06/17
L24148,,Data Analytics,Instagram,2025/02/12
L24149,Kolkata,Business Analytics,Website,14-03-2025
L24150,Bangalore,data science,,2025/06/28
L24151,Bangalore,AI/ML,Email Campaign,23-01-2025
L24152,Bangalore,Data Analytics,Referral,2025/04/05
L24153,Delhi,Data Science,Linkedin,09-06-2025
L24154,Chennai,AI/ML,Website,2025/06/08
L24155,Delhi,,Website,2025/01/17
L24156,Bangalore,Data Analytics,Referral,2025/04/22
L24157,Chennai,Data Science,Instagram,2025/04/13
L24158,Chennai,Data Science,instagram,2025/02/27
L24159,Pune,Data Analytics,Website,2025/03/27
L24160,Bangalore,AI/ML,LinkedIn,2025/02/04
L24161,Ahmedabad,data science,instagram,2025/01/30
L24162,Delhi,Data Science,Instagram,2025/06/28
L24163,Chennai,Data Analytics,Instagram,2025/04/14
L24164,Pune,Data Analytics,,14-06-2025
L24165,Mumbai,data science,instagram,2025/05/02
L24166,,Business Analytics,Website,2025/05/14
L24167,Kolkata,Data Analytics,Referral,2025/02/03
L24168,Chennai,AI ml,LinkedIn,2025/02/25
L24169,Mumbai,Data Science,Referral,2025/01/25
L24170,Ahmedabad,Business Analytics,,2025/04/25
L24171,Mumbai,Data Science,Referral,2025/01/13
L24172,Delhi,AI/ML,Instagram,
L24173,,AI/ML,Linkedin,2025/03/04
L24174,Delhi,Data Science,Email Campaign,2025/04/12
L24175,Ahmedabad,AI ml,LinkedIn,2025/05/02
L24176,Mumbai,AI ml,Email Campaign,2025/04/30
L24177,Bangalore,,,2025/05/13
L24178,Chennai,,Website,2025/01/11
L24179,Hyderabad,,Referral,2025/04/19
L24180,Pune,Data Science,instagram,2025/04/14
L24181,Kolkata,Data Analytics,LinkedIn,2025/04/21
L24182,Kolkata,Business Analytics,Instagram,2025/06/21
L24183,Ahmedabad,Data Analytics,Referral,2025/03/10
L24184,,data science,Campus Drive,2025/04/12
L24185,Mumbai,Data Science,,2025/01/02
L24186,Bangalore,data science,Campus Drive,2025/06/17
L24187,Delhi,AI ml,instagram,2025/02/06
L24188,Delhi,data science,Referral,2025/04/28
L24189,Ahmedabad,Data Analytics,Referral,2025/02/18
L24190,,AI ml,Email Campaign,2025/03/16
L24191,Pune,data science,Linkedin,2025/06/13
L24192,,AI/ML,Campus Drive,2025/03/16
L24193,Delhi,Business Analytics,,03-02-2025
L24194,Bangalore,Data Science,Email Campaign,2025/02/27
L24195,,Business Analytics,Linkedin,21-04-2025
L24196,Ahmedabad,AI ml,Campus Drive,2025/06/14
L24197,,,,2025/04/06
L24198,Bangalore,,,2025/03/01
L24199,Ahmedabad,AI ml,Instagram,2025/05/20
L24200,Kolkata,AI/ML,Instagram,2025/02/01
L24201,Mumbai,Data Science,instagram,12-05-2025
L24202,Delhi,,Website,2025/04/16
L24203,Chennai,Business Analytics,instagram,2025/02/02
L24204,,AI ml,Instagram,2025/02/12
L24205,,Business Analytics,Instagram,2025/04/22
L24206,,AI/ML,instagram,2025/04/17
L24207,Bangalore,data science,Campus Drive,2025/01/09
L24208,,,LinkedIn,28-06-2025
L24209,Hyderabad,Data Analytics,Referral,2025/04/24
L24210,Pune,,Referral,2025/05/05
